Actual,Prediction
50.0,2.3762328079433246
17.0,8.483036079051239
6.0,7.3201852817137745
66.0,-3.454886080126343
10.0,5.921271544903455
4.0,-0.20070372419954374
38.0,-0.3868129155671234
6.0,0.8596668767272142
17.0,7.139027796531925
0.0,-2.884767926346356
0.0,-2.7169654891935373
0.0,-2.11683335222806
37.0,0.6268587499763205
0.0,-1.0635023182135868
14.0,-5.899689435977095
14.0,0.9884579774065188
0.0,2.2550750528203665
0.0,0.1829613503037919
0.0,2.0554518960496786
0.0,-0.09541537970348024
0.0,0.5414548352443802
0.0,-2.7837285934099576
0.0,-3.3523020717595298
0.0,1.4651773912404682
0.0,-1.7661504997725554
0.0,-3.8648841011222643
0.0,-0.913517306926158
0.0,4.0493604728788695
30.0,9.291530686610463
0.0,-2.5153685604989278
0.0,-8.291592754272358
0.0,-4.376444452858392
0.0,3.400784759717057
0.0,2.480689582199796
0.0,0.4548460693378038
0.0,-0.005892909875990782
1.0,1.0860605895804483
0.0,0.34472995738126233
0.0,-2.0583886797375595
0.0,7.0922606620813164
0.0,3.97682262396871
0.0,0.2982909398826248
0.0,1.0499586540343993
0.0,-2.287193236335673
0.0,-1.6366498804118326
0.0,-0.6664108534373803
0.0,-4.068380412703595
0.0,5.258831371960806
3.0,-0.9491765546837545
0.0,0.41218260935014506
0.0,2.0656293752364494
0.0,-0.13025623040832102
1.0,4.118728214022028
0.0,1.7359526384389987
0.0,0.007718998447483472
0.0,7.795704892756434
1.0,6.715960851987821
12.0,8.20333020642266
0.0,9.851481109565844
0.0,8.809843265839847
0.0,5.895947518756627
0.0,4.917704833261826
0.0,4.509526283969241
0.0,5.641627379169331
0.0,3.3832462935388676
0.0,8.574611495290876
0.0,2.8379537086968227
0.0,0.3107089249032047
0.0,2.0751413433635175
0.0,0.8509942394565204
0.0,0.2638744818964254
0.0,-0.2135830895195845
0.0,1.63813448832782
0.0,1.2413980412272343
0.0,0.08721239228311717
0.0,-0.8197040401819251
0.0,0.23288656608739444
0.0,2.158569459844082
0.0,2.765902969946045
0.0,3.470969323111307
0.0,0.8206199200634368
0.0,1.081971413398625
0.0,-1.8058432599758838
0.0,-3.22771486897485
0.0,-1.387766177760021
11.0,0.2614950807423586
0.0,-1.1787217192889834
0.0,2.196885435369703
0.0,5.795044022883216
0.0,6.666207134506268
0.0,0.3917538779070808
0.0,1.6629505541096323
0.0,-1.113813394698008
0.0,2.697030718316607
0.0,4.355345177464856
0.0,5.370986794457776
3.0,3.027460306358029
0.0,1.701019828480475
0.0,4.218680919911158
0.0,2.7592108827821313
15.0,3.714164677108296
1.0,-0.04993795911057042
0.0,-0.9022754418434253
0.0,-1.0923099929038198
0.0,0.4623804593249652
0.0,5.4923071221835205
0.0,7.512185878182842
0.0,1.355715446055573
0.0,9.891574860665937
0.0,6.729769546448145
0.0,0.7936285803541416
0.0,11.437055631455578
0.0,5.313836448288367
0.0,7.592857373826922
0.0,5.2241446608817625
0.0,4.560458890319094
0.0,3.9327468764242504
0.0,3.1553989990192495
0.0,5.591698169421141
0.0,4.020540050903872
0.0,4.557080542729668
0.0,8.848222579313939
